line_id,code,jg_id,name,enc_name,presence_type,year_code,upper_bound,lower_bound,mid_range,prov,dist,area,note,entry_source,ziv_yearcode,enc_page,lat,lon,display_name,osm_id,wikidata_id,name_he,name_sim,match_status
1898,RDM_ILZ_TRLW,-532633.0,Tarłów,TARLOW,jews_arrived,15LX,1600.0,1575.0,1575.0,Radom,Ilza,Congress Poland,,Shn,,1290.0,51.0010956,21.715178,"Tarłów, powiat opatowski, województwo świętokrzyskie, Polska",371818367.0,Q2195315,,1.0,matched_db_api
1899,GLC_LWW_TRNW,,Tarnawa Nizna,TARNAWA NIZNA,,,,,,Galicia,Turka,Galicia,,Shn,,,49.1258011,22.7941002,"Tarnawa Niżna, powiat bieszczadzki, województwo podkarpackie, Polska",692614359.0,Q2064328,,1.0,matched_db_api
1900,LBL_BLG_TRNG,-532663.0,Tarnogród,TARNOGROD,first_mention,1569,1569.0,1569.0,1569.0,Lublin,Bilgoraj,Congress Poland,,Shn,,1291.0,50.361309,22.7419384,"Tarnogród, powiat biłgorajski, województwo lubelskie, Polska",1854937200.0,Q777169,,1.0,matched_db_api
1901,GLC_TRN_TRNP,-1056204.0,Tarnopol,TARNOPOL,jews_arrived,1540,1540.0,1540.0,1540.0,Galicia,Tarnopol,Galicia,,Shn,,1291.0,49.5557908,25.5923753,"Тернопіль, Тернопільська область, Україна",1643945522.0,Q156743,טרנופול,1.0,matched_db_api
1902,GLC_TRN_TRNR,-1056019.0,Tarnoruda,TARNORUDA,community_founded,19XX,1880.0,1800.0,1850.0,Galicia,Tarnopol,Galicia,,Shn,,1293.0,49.4075278,26.231961,"Тарноруда, Хмельницька область, Україна",337560151.0,Q615050,,1.0,matched_db_api
1903,GLC_CRC_TRNW,-532666.0,Tarnów,TARNOW,jews_arrived,14XX,1500.0,1400.0,1450.0,Galicia,Tarnow,Galicia,,Shn,,1293.0,50.0123784,20.9880739,"Tarnów, Tarnów, województwo małopolskie, Polska",34811728.0,Q106281,טרנוב,1.0,matched_db_api
1904,GLC_LWW_TRTK,-1056029.0,Tartaków,TARTAKOW,community_present,17EX,1750.0,1700.0,1725.0,Galicia,Sokal,Galicia,,Shn,,1296.0,50.4638695,24.4013423,"Тартаків, Сокальська міська громада, Шептицький район, Львівська область, 80033, Україна",337521403.0,Q4452160,,1.0,matched_nominatim
1905,LVL_IRV_IRV,-2625737.0,Iurev,TARTU,jews_present,15XX,1600.0,1500.0,1550.0,Livland,Iurev,Mainland Russia,,Ziv,15EX,1296.0,58.3779528,26.7290023,"Tartu linn, Tartu maakond, Eesti",293620554.0,Q13972,טרטו,1.0,matched_refined
1906,BSS_AKK_TRTN,-1056034.0,Tarutino,TARUTINO,jews_arrived,1832,1832.0,1832.0,1832.0,Bessarabia,Akkerman,Pale,,Ziv,1832,1297.0,46.1821786,29.151948,"Бессарабське, Одеська область, Україна",337691696.0,Q2037768,,1.0,matched_db_api
1907,GLC_STN_TTRW,-1043681.0,Tatarów,TATAROW,,,,,,Galicia,Nadworna,Galicia,,Shn,,1298.0,48.343329,24.5791062,"Татарів, Івано-Франківська область, Україна",337601603.0,Q4452456,,1.0,matched_db_api
1908,MGL_MST_TTRS,-3016705.0,Tatarsk,TATARSK,community_present,17MX,1775.0,1750.0,1750.0,Mogilev,Mstislavl,Pale,,Ziv,17MX,1298.0,54.25417,31.5651629,"Татарск, Монастырщинский муниципальный округ, Смоленская область, Россия",1779236180.0,Q4452462,,1.0,matched_db_api
1909,KVN_RSS_TRGN,-2619816.0,Taurogen,TAURAGE,jews_arrived,17XX,1800.0,1700.0,1750.0,Kovno,Rossieny,Pale,,Ziv,17EX,1299.0,55.2533635,22.2903395,"Tauragė, Tauragės miesto seniūnija, Tauragės apskritis, Lietuva",3241745464.0,Q193787,טאורגה,0.941,matched_db_api
1910,KVN_NVL_TVRG,-2619819.0,Tavroginy,TAURAGENAI,jews_arrived,17XX,1800.0,1700.0,1750.0,Kovno,Novoaleksandrovsk,Pale,,Ziv,17EX,1299.0,55.4421115,25.8150193,"Tauragnai, Tauragnų seniūnija, Utenos rajono savivaldybė, Utenos apskritis, Lietuva",437564609.0,Q2337555,,0.889,matched_nominatim
1911,PRU_WST_DRSC,-532743.0,Dirschau,TCZEW,jews_present,14LX,1500.0,1475.0,1475.0,Prussia,Tczew,Prussia,,Shn,,1299.0,54.0869532,18.8000293,"Tczew, powiat tczewski, województwo pomorskie, Polska",30116761.0,Q474697,,1.0,matched_db_api
1912,KVN_TLS_TLSH,-2619849.0,Telshi,TELSIAI,jews_arrived,14XX,1500.0,1400.0,1450.0,Kovno,Telshi,Pale,,Ziv,14EX,1301.0,55.9846135,22.2490753,"Telšiai, Telšių miesto seniūnija, Telšių apskritis, Lietuva",442012721.0,Q2222616,טלז,0.909,matched_db_api
1913,MNS_PNS_TLKH,-1950528.0,Telekhany,TELECHANY,jews_arrived,17EX,1750.0,1700.0,1725.0,Minsk,Pinsk,Pale,,Ziv,17EX,1301.0,52.5178044,25.8441628,"Целяханы, Івацэвіцкі раён, Брэсцкая вобласць, Беларусь",242979013.0,Q576393,,1.0,matched_db_api
1914,KIV_CHG_TLPN,-1056108.0,Telepino,TELEPINO,jews_arrived,17LX,1800.0,1775.0,1775.0,Kiev,Chigirin,Pale,,Ziv,17LX,1301.0,48.9934721,31.8936398,"Телепине, Кам'янська міська громада, Черкаський район, Черкаська область, 20842, Україна",337577218.0,Q4454073,,1.0,matched_nominatim
1915,GLC_LWW_TLSN,,Telesnica Oszwarowa,TELESNICA OSZWAROWA,,,,,,Galicia,Lisko,Galicia,,Shn,,1301.0,49.3777204,22.5404641,"Teleśnica Oszwarowa, powiat bieszczadzki, województwo podkarpackie, Polska",31946448.0,Q7697187,,1.0,matched_db_api
1916,PRU_PMM_TMPL,-497919.0,Tempelburg,TEMPELBURG,jews_arrived,18EX,1850.0,1800.0,1825.0,Prussia,Pommern,Prussia,,Shn,,1302.0,53.560673,16.2319428,"Czaplinek, powiat drawski, województwo zachodniopomorskie, Polska",1758660004.0,Q679238,,1.0,matched_db_api
1917,VLH_STR_TFPL,-1056139.0,Teofipol,TEOFIPOL,jews_arrived,17XX,1800.0,1700.0,1750.0,Volhynia,Starokonstantinov,Pale,,Ziv,17EX,1302.0,49.84463,26.41525,"Теофіполь, Хмельницька область, Україна",337543145.0,Q2637331,,1.0,matched_db_api
1918,POD_GSN_TPLK,-1056146.0,Teplik,TEPLIK,jews_arrived,17EX,1750.0,1700.0,1725.0,Podolia,Gaisin,Pale,,Ziv,17EX,1302.0,48.6636,29.74686,"Теплик, Теплицька селищна громада, Гайсинський район, Вінницька область, 23800, Україна",337590253.0,Q2473433,,1.0,matched_nominatim
1919,SDL_BLA_TRSP,-532844.0,Terespol,TERESPOL,jews_present,17EX,1750.0,1700.0,1725.0,Siedlce,Biala,Congress Poland,,Shn,,1303.0,52.0756167,23.6133645,"Terespol, powiat bialski, województwo lubelskie, Polska",1854937205.0,Q218897,טרספול,1.0,matched_db_api
1920,KIV_LPV_TRLT,-1056194.0,Terlitsa,TERLICA,first_mention,1765,1765.0,1765.0,1765.0,Kiev,Lipovets,Pale,,Ziv,1765,1303.0,48.9295396,29.6818651,"Терлиця, Монастирищенська міська громада, Уманський район, Черкаська область, 19135, Україна",337579886.0,Q4455853,,1.0,matched_nominatim
1921,POD_GSN_TRNV,-1056227.0,Ternovka,TERNOVKA,first_mention,1765,1765.0,1765.0,1765.0,Podolia,Gaisin,Pale,,Ziv,1765,1303.0,48.5346659,29.9681662,"Тернівка, Джулинська сільська громада, Гайсинський район, Вінницька область, 24443, Україна",344695158.0,Q4456011,,1.0,matched_nominatim
1922,MGL_MGL_TTRN,-1950590.0,Teterin,TETERIN,POP,1897,1897.0,1897.0,1897.0,Mogilev,Mogilev,Pale,,Ziv,18MX,1304.0,54.1606395,29.7600378,"Цяцерын, Круглянскі раён, Магілёўская вобласць, Беларусь",243038943.0,Q13030153,,1.0,matched_db_api
1923,KIV_TRS_TTV,-1056276.0,Tetiev,TETIEV,POP,1765,1765.0,1765.0,1765.0,Kiev,Tarashcha,Pale,,Ziv,1765,1304.0,49.3686166,29.6771098,"Тетіїв, Тетіївська міська громада, Білоцерківський район, Київська область, 09804, Україна",337561478.0,Q70602,,1.0,matched_nominatim
1924,TRD_FDS_FDS,-1038635.0,Feodosiia,THEODOSIA,community_present,09XX,1000.0,900.0,950.0,Taurida,Feodosiia,Pale,"היו קהילות עתיקות יותר החל מהתקופה הכוזרית, פעילות של השומר הצעיר",Ziv,17LX,1305.0,45.033669,35.3753628,"Феодосия, Феодосійський район, Автономна Республіка Крим, 298182, Україна",1830695011.0,Q158491,פאודוסיה,1.0,matched_nominatim
1925,BSS_BND_BNDR,-2276062.0,Bendery,TIGHINA,jews_arrived,17LX,1800.0,1775.0,1775.0,Bessarabia,Bendery,Pale,,Ziv,17LX,1306.0,46.8218177,29.4819196,"Бендеры, Нистрения / Приднестровье / Придністров'я, Moldova",265099165.0,Q192176,טיגינה,1.0,matched_db_api
1926,NVG_TKH_TKHV,-3018517.0,Tikhvin,TIKHVIN,jews_arrived,18LX,1900.0,1875.0,1875.0,Novgorod,Tikhvin,Mainland Russia,,Ziv,18LX,1307.0,59.644323,33.5418624,"Тихвин, Тихвинское городское поселение, Тихвинский район, Ленинградская область, Северо-Западный федеральный округ, Россия",27446511.0,Q15336,טיחווין,1.0,matched_nominatim
1927,PRU_OST_TLST,-3008427.0,Tilsit,TILSIT,jews_arrived,19EX,1811.0,1800.0,1825.0,Prussia,Tylza,Prussia,,Shn,,1307.0,55.0809688,21.8882673,"Советск, Советский городской округ, Калининградская область, Северо-Западный федеральный округ, Россия",60238387.0,Q5647,סובטסק,1.0,matched_nominatim
1928,MNS_SLT_TMKV,-1950604.0,Timkovichi,TIMKOVICHI,jews_arrived,17LX,1800.0,1775.0,1775.0,Minsk,Slutsk,Pale,,Ziv,17LX,1308.0,53.072872,26.992043,"Цімкавічы, Капыльскі раён, Мінская вобласць, Беларусь",243005431.0,Q1384308,,1.0,matched_db_api
1929,KHR_TRS_TRSP,-2277470.0,Tiraspol,TIRASPOL,jews_arrived,17LX,1800.0,1775.0,1775.0,Kherson,Tiraspol,Pale,,Ziv,17LX,1308.0,46.8371103,29.6109989,"Tiraspol, Нистрения / Приднестровье / Придністров'я, Moldova",2339172677.0,Q132572,טירספול,1.0,matched_db_api
1930,KVN_TLS_TYRK,-2619878.0,Tyrkshle,TIRKSLIAI,jews_arrived,17XX,1800.0,1700.0,1750.0,Kovno,Telshi,Pale,,Ziv,17EX,1308.0,56.2629685,22.3044439,"Tirkšliai, Tirkšlių seniūnija, Mažeikių rajono savivaldybė, Telšių apskritis, Lietuva",348535779.0,Q3500143,,0.875,matched_nominatim
1931,PRU_PSN_TRSC,-533276.0,Tirschtiegel,TIRSCHTIEGEL,first_mention,1745,1745.0,1745.0,1745.0,Prussia,Miedzyrzecz,Prussia,,Shn,,1309.0,52.365166,15.873213,"Trzciel, powiat międzyrzecki, województwo lubuskie, Polska",31607802.0,Q523287,,1.0,matched_db_api
1932,POD_VNN_TYVR,-1057002.0,Tyvrov,TIVROV,POP,1765,1765.0,1765.0,1765.0,Podolia,Vinnitsa,Pale,,Ziv,17EX,1310.0,49.0139727,28.507999,"Тиврів, Вінницька область, Україна",337576138.0,Q2473589,,1.0,matched_db_api
1933,GLC_STN_TLMC,,Tlumaczyk,TLUMACZYK,,,,,,Galicia,Tlumacz,Galicia,,Shn,,1311.0,48.8665866,25.0011978,"Тлумач, Івано-Франківська область, Україна",312280194.0,Q157457,,0.875,matched_db_api
1934,GLC_TRN_TLST,,Tluste Wies,TLUSTE WIES,,,,,,Galicia,Zaleszczyki,Galicia,,Shn,,,48.84487,25.72586,"Товсте, Тернопільська область, Україна",337583575.0,Q1026945,,0.75,matched_refined
1935,WRS_RDM_TLSZ,-532887.0,Tłuszcz,TLUSZCZ,community_founded,19EX,1912.0,1900.0,1905.0,Warszawa,Radzymin,Congress Poland,,Shn,,,52.4301697,21.4355074,"Tłuszcz, powiat wołomiński, województwo mazowieckie, Polska",1854937210.0,Q1826232,טלושץ',1.0,matched_db_api
1936,MGL_ORS_TLCH,-1950640.0,Tolochin,TOLOCHIN,first_mention,1717,1717.0,1717.0,1717.0,Mogilev,Orsha,Pale,,Ziv,1717,1312.0,54.4097573,29.6938169,"Талачын, Талачынскі раён, Віцебская вобласць, Беларусь",242978975.0,Q954343,,1.0,matched_db_api
1937,PTR_BRZ_TMSZ,-532973.0,Tomaszów Mazowiecki,TOMASHOW MAZOWIECKI,jews_arrived,1815,1815.0,1815.0,1815.0,Piotrkow,Brzeziny,Congress Poland,,Shn,,1312.0,51.5316918,20.0084195,"Tomaszów Mazowiecki, powiat tomaszowski, województwo łódzkie, Polska",31865024.0,Q157994,,1.0,matched_db_api
1938,POD_LMP_TMSH,-1056432.0,Tomashpol,TOMASHPOL,POP,1765,1765.0,1765.0,1765.0,Podolia,Lampol,Pale,,Ziv,17EX,1313.0,48.5487589,28.5188146,"Томашпіль, Томашпільська селищна громада, Тульчинський район, Вінницька область, 24200, Україна",337594569.0,Q2641624,,1.0,matched_nominatim
1939,VLH_RVN_TMSH,-1056426.0,Tomashgrod,TOMASZGOROD,,,,,,Volhynia,Rovno,Pale,,Ziv,18LX,1313.0,51.367611,27.07855,"Томашгород, Рокитнівська селищна громада, Сарненський район, Рівненська область, 34240, Україна",337509005.0,Q4460209,,0.952,matched_nominatim
1940,LBL_TMS_TMSZ,-532972.0,Tomaszów Lubelski,TOMASZOW LUBELSKI,first_mention,15LX,1600.0,1575.0,1575.0,Lublin,Tomaszow,Congress Poland,,Shn,,1313.0,50.4469315,23.4165561,"Tomaszów Lubelski, powiat tomaszowski, województwo lubelskie, Polska",1837516733.0,Q911009,טומשוב לובלסקי,1.0,matched_db_api
1941,GLC_TRN_TPRW,-1056467.0,Toporów,TOPOROW,jews_arrived,1603,1603.0,1603.0,1603.0,Galicia,Brody,Galicia,,Shn,,253.0,50.1079447,24.7249346,"Топорів, Буська міська громада, Золочівський район, Львівська область, 80520, Україна",337534058.0,Q4460866,,1.0,matched_nominatim
1942,PSK_TRP_TRPT,-3020062.0,Toropets,TOROPETZ,jews_arrived,18MX,1875.0,1850.0,1850.0,Pskov,Toropets,Mainland Russia,,Ziv,18MX,1315.0,56.496479,31.641077,"Торопец, Торопецкий муниципальный округ, Тверская область, Центральный федеральный округ, 172840, Россия",356482893.0,Q48562,,1.0,matched_nominatim
1943,VLH_LTS_TRCH,-1056476.0,Torchin,TORCZYN,jews_arrived,15XX,1600.0,1500.0,1550.0,Volhynia,Lutsk,Pale,"הבונד, ציונים",Ziv,15EX,1315.0,50.769734,25.010768,"Торчин, Торчинська селищна громада, Луцький район, Волинська область, 45612, Україна",30736942.0,Q2469901,,1.0,matched_nominatim
1944,KIV_UMN_TRGV,-1056484.0,Torgovitsa,TORGOVITSA,jews_arrived,17LX,1800.0,1775.0,1775.0,Kiev,Uman,Pale,,Ziv,17LX,1315.0,48.6564992,30.78478,"Торговиця, Новоархангельська селищна громада, Голованівський район, Кіровоградська область, 26106, Україна",136083248.0,Q4460997,,1.0,matched_nominatim
1945,PRU_WST_THRN,-533064.0,Thorn,TORUN (I),jews_present,17XX,1800.0,1700.0,1750.0,Prussia,Torun,Prussia,,Shn,,1316.0,53.0102721,18.6048094,"Toruń, województwo kujawsko-pomorskie, Polska",1697487051.0,Q47554,טורון,1.0,matched_db_api
1946,GLC_TRN_TST,-1056411.0,Touste,TOUSTE,jews_present,17EX,1750.0,1700.0,1725.0,Galicia,Skalat,Galicia,,Shn,,1318.0,49.2711553,26.088994,"Товсте, Тернопільська область, Україна",337564766.0,Q2919316,,1.0,matched_db_api
1947,VLN_OSH_TRBY,-1950666.0,Traby,TRABY,jews_present,17EX,1750.0,1700.0,1725.0,Vilna,Oshmiany,Pale,,Ziv,17EX,1318.0,54.157619,25.90593,"Трабы, Іўеўскі раён, Гродзенская вобласць, Беларусь",242995180.0,Q3647159,,1.0,matched_db_api
1948,LBL_LBL_TRWN,-533098.0,Trawniki,TRAWNIKI,jews_arrived,18LX,1900.0,1875.0,1875.0,Lublin,Lublin,Congress Poland,,Shn,,247.0,51.1351853,22.9971028,"Trawniki, powiat świdnicki, województwo lubelskie, Polska",1859515812.0,,,1.0,matched_db_api
1949,GLC_TRN_TRMB,-1056161.0,Trembowla,TREMBOWLA,jews_present,15MX,1575.0,1550.0,1550.0,Galicia,Trembowla,Galicia,,Shn,,1320.0,49.2960742,25.692491,"Теребовля, Тернопільська область, Україна",312255547.0,Q1020091,,1.0,matched_db_api
1950,PRU_PMM_TRPT,,Treptow An Der Rega,TREPTOW AN DER REGA,first_mention,1695,1695.0,1695.0,1695.0,Prussia,Pommern,Prussia,,Shn,,132.0,54.062627,15.2656577,"Trzebiatów, powiat gryficki, województwo zachodniopomorskie, Polska",31345491.0,Q326142,,1.0,matched_db_api
1951,PRU_OST_TRBR,,Treuburg,TREUBURG,jews_present,1834,1834.0,1834.0,1834.0,Prussia,Olecko,Prussia,,Shn,,1322.0,54.0398024,22.4934246,"Olecko, powiat olecki, województwo warmińsko-mazurskie, Polska",31522033.0,Q950436,,1.0,matched_db_api
1952,VLN_TRK_TRK,-2619904.0,Troki,TROKI,jews_arrived,13LX,1400.0,1375.0,1375.0,Vilna,Troki,Pale,המזרחי,Ziv,13LX,1333.0,54.6449911,24.9353981,"Trakai, Trakų seniūnija, Vilniaus apskritis, Lietuva",32821844.0,Q191015,טרקאי,1.0,matched_db_api
1953,KVN_VLK_TRSH,-2619954.0,Trashkuny,TROSKUNAI,community_founded,17LX,1800.0,1775.0,1775.0,Kovno,Vilkomir,Pale,,Ziv,17LX,1334.0,55.5865429,24.8710386,"Troškūnai, Troškūnų seniūnija, Utenos apskritis, Lietuva",441128779.0,Q1024671,,0.889,matched_db_api
1954,POD_BRT_TRST,-1056590.0,Trostianets,TROSTYANETS,POP,1765,1765.0,1765.0,1765.0,Podolia,Bratslav,Pale,,Ziv,1765,1335.0,48.51227,29.2226589,"Тростянець, Тростянецька селищна громада, Гайсинський район, Вінницька область, 24300, Україна",337595939.0,Q1019843,,1.0,matched_nominatim
1955,VLH_ZHT_TRNV,-1056613.0,Troianov,TROYANOV,jews_arrived,17XX,1800.0,1700.0,1750.0,Volhynia,Zhitomir,Pale,,Ziv,17EX,1335.0,50.1114033,28.5333286,"Троянів, Новогуйвинська селищна громада, Житомирський район, Житомирська область, 12460, Україна",337534078.0,Q4464054,,1.0,matched_nominatim
1956,VLH_LTS_TRNV,-1056617.0,Troianovka,TROYANOWKA,jews_arrived,16LX,1700.0,1675.0,1675.0,Volhynia,Lutsk,Pale,,Ziv,16EX,1335.0,51.331558,25.28606,"Троянівка, Маневицька селищна громада, Камінь-Каширський район, Волинська область, Україна",30723631.0,Q4464060,,1.0,matched_nominatim
1957,GLC_LWW_TRSK,-1056675.0,Truskawiec,TRUSKAWIEC,POP,1880,1880.0,1880.0,1880.0,Galicia,Drohobycz,Galicia,,Shn,,1336.0,49.2782012,23.5059668,"Трускавець, Львівська область, Україна",254262743.0,Q157440,,1.0,matched_db_api
1958,KLS_CHN_TRSK,-533199.0,Truskolasy,TRUSKOLASY,jews_present,18LX,1900.0,1875.0,1875.0,Kalisz,Czestochowa,Congress Poland,,Shn,,1336.0,50.8668684,18.8274199,"Truskolasy, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-134, Polska",692611589.0,Q1983326,,1.0,matched_nominatim
1959,GLC_TRN_TRYB,-1056535.0,Trybuchowce,TRYBUCHOWCE,,,,,,Galicia,Husiatyn,Galicia,,Shn,,1336.0,49.147148,26.157377,"Трибухівці, Личківці, Гусятинська селищна громада, Чортківський район, Тернопільська область, 48253, Україна",2906808771.0,Q4462956,,1.0,matched_nominatim
1960,KVN_SHV_TRSH,-2619972.0,Trishki,TRYSKIAI,jews_arrived,16LX,1700.0,1675.0,1675.0,Kovno,Shavli,Pale,,Ziv,16LX,1337.0,56.0589416,22.5786116,"Tryškiai, Tryškių seniūnija, Telšių rajono savivaldybė, Telšių apskritis, Lietuva",270416588.0,Q3545473,,1.0,matched_refined
1961,GLC_CRC_TRZB,-533363.0,Trzebinia,TRZEBINIA,jews_arrived,16LX,1700.0,1675.0,1675.0,Galicia,Chrzanow,Galicia,,Shn,,1337.0,50.1597686,19.4709097,"Trzebinia, powiat chrzanowski, województwo małopolskie, Polska",31900257.0,Q686167,,1.0,matched_db_api
1962,TRD_ALS_ALSH,-1056817.0,Aleshki,TSURIUPINSK,jews_arrived,18EX,1850.0,1800.0,1825.0,Taurida,Aleshki,Pale,,Ziv,18EX,1338.0,46.6260908,32.7220187,"Олешки, Олешківська міська громада, Херсонський район, Херсонська область, 75100-75108, Україна",337688735.0,Q207105,,0.857,matched_nominatim
1963,PRU_WST_TCHL,-533487.0,Tuchel,TUCHOLA,jews_arrived,1772,1772.0,1772.0,1772.0,Prussia,Tuchola,Prussia,,Shn,,1338.0,53.5880901,17.8590414,"Tuchola, powiat tucholski, województwo kujawsko-pomorskie, Polska",30301919.0,Q325910,,1.0,matched_db_api
1964,GLC_CRC_TCHW,-533498.0,Tuchów,TUCHOW,community_present,1865,1865.0,1865.0,1865.0,Galicia,Tarnow,Galicia,,Shn,,1338.0,49.895219,21.0538362,"Tuchów, powiat tarnowski, województwo małopolskie, Polska",31945638.0,Q1922294,,1.0,matched_db_api
1965,VLH_RVN_TCHN,-1056828.0,Tuchin,TUCZYN,jews_arrived,16EX,1650.0,1600.0,1625.0,Volhynia,Rovno,Pale,,Ziv,16EX,1338.0,50.700191,26.56872,"Тучин, Гощанська селищна громада, Рівненський район, Рівненська область, 35415, Україна",337517700.0,Q610779,,1.0,matched_nominatim
