id,name,name_he,viv,viv_code,powiat,sum_group,value,addition,addition_type,group,geocode,modern_name,lat,lon,galil,galil_id,wikidata,wikipedia,osm_id,text,is_child,parent_id
825,Raygrod,ראיגרוד,Podlaski,PDLS,Ziemia Bielska.,PDLS_2,418,,,,PDLS_RAJGROD,"Rajgród, Podlaskie Voivodeship, Poland",53.7309754,22.7049936,Tykocin,15,Q1906266,pl:Rajgród,3088160,Przykachałek Raygrodzki z p.,0,
826,Augustow,אוגוסטוב,Podlaski,PDLS,Ziemia Bielska.,PDLS_2,239,,,,PDLS_AUGUSTOW,"Augustów, Podlaskie Voivodeship, Poland",53.8434431,22.9796023,Tykocin,15,Q464763,pl:Augustów,3086462,Przykachałek Augustowski z p.,0,
827,Białystok,ביאליסטוק,Podlaski,PDLS,Ziemia Bielska.,PDLS_2,761,,,,PDLS_SEUKACHALBIALOSTOCKI,"Białystok, Podlaskie Voivodeship, Poland",53.1324886,23.1688403,Tykocin,15,,,,Przykachałekseu kachał Białostocki,0,
828,Orla,אורלה,Podlaski,PDLS,Ziemia Bielska.,PDLS_2,1358,,,,PDLS_ORLA,"Orla, Podlaskie Voivodeship, Poland",52.7057788,23.3322603,Tykocin,15,Q6838269,pl:Orla (województwo podlaskie),6898324,Kachał Orlinski z p.,0,
829,Boćki,בוצ'קי,Podlaski,PDLS,Ziemia Bielska.,PDLS_2,855,,,,PDLS_BOCZKI,"Boćki, Podlaskie Voivodeship, Poland",52.6515392,23.0446709,Tykocin,15,Q896243,,3009680032,Kachał Boczkowski z p.,0,
831,Płock,פלוצק,Płock,MZW,,PLK_1,725,,,,MZW_JEWSOFPLOCKCITY,"Płock, Masovian Voivodeship, Poland",52.5463446,19.7065364,Great Poland,3,Q104725,pl:Płock,337131,Żydów miasta Płocka z parafią,0,
832,Droblin,דרובין,Płock,MZW,,PLK_1,775,,,,MZW_DROBIN,"Drobin, Płock County, Masovian Voivodeship, Poland",52.7375038,19.988455,Great Poland,3,Q1006081,pl:Drobin,3010366,Żydów miasta Droblina z p.,0,
833,Mława,מלאווה,Płock,MZW,,PLK_1,487,,,,MZW_MLAWA,"Mława, Mława County, Masovian Voivodeship, Poland",53.1122632,20.3837208,Great Poland,3,Q983868,pl:Mława,2716225,Żydów miasta Mławy z p.,0,
834,Radzanowo,ראדזאנוב,Płock,MZW,,PLK_1,591,,,,MZW_RADZANOW,"Radzanów, Mława County, Masovian Voivodeship, Poland",52.9422246,20.0903207,Great Poland,3,Q16594602,pl:Radzanówek,3009678202,Żydów miasta Radzanowa z p.,0,
835,Sierpc,שרפץ',Płock,MZW,,PLK_1,687,,,,MZW_JEWSOFSIERPCCITY,"Sierpc, Sierpc County, Masovian Voivodeship, Poland",52.8568142,19.669432,Great Poland,3,Q928392,pl:Sierpc,3128191,Żydów miasta Żydów miasta Sierpca z p.,0,
836,Biezuń,בייז'ון,Płock,MZW,,PLK_1,172,,,,MZW_BIEZUN,"Bieżuń, Żuromin County, Masovian Voivodeship, Poland",52.9606362,19.8892395,Great Poland,3,Q858312,pl:Bieżuń,3030245,Żydów miasta Biezunia,0,
837,Płońsk,פלונסק,Płock,MZW,,PLK_1,455,,,,MZW_PLONSK,"Płońsk, Płońsk County, Masovian Voivodeship, Poland",52.6230132,20.3753589,Great Poland,3,Q270656,pl:Płońsk,2994909,Żydów miasta Płońska z p.,0,
838,Kuczbork,קוצ׳בורק,Płock,MZW,,PLK_1,68,,,,MZW_INKUCZBORK,"Kuczbork-Osada, Żuromin County, Masovian Voivodeship, Poland",53.0859681,20.0476701,Great Poland,3,Q3078369,pl:Kuczbork-Osada,478406853,Żydów miasta w Kuczborku,0,
842,Wyszogród,וישוגרוד,Mazowia,MZW,Ziemia Wyszogrodzka.,MZW_1,980,,,,MZW_WYSZOGROD,"Wyszogród, Płock County, Masovian Voivodeship, Poland",52.391799,20.1900369,Great Poland,3,Q2125870,pl:Wyszogród (województwo mazowieckie),2715727,Miasto Wyszogród z parafiami,0,
843,Ciechanow,צ'חאנוב,Mazowia,MZW,Ziemia Ciechanowska.,MZW_1,1670,,,,MZW_CIECHANOW,"Ciechanów, Ciechanów County, Masovian Voivodeship, Poland",52.8814838,20.6197948,Great Poland,3,Q745051,pl:Ciechanów,2993318,Miasto Ciechanow z parafiami,0,
844,Nasielsk,נאשיילסק,Mazowia,MZW,Ziemia Zakroczymska.,MZW_1,1019,,,,MZW_NASIELSK,"Nasielsk, Nowy Dwór Mazowiecki County, Masovian Voivodeship, Poland",52.58991,20.80568,Great Poland,3,Q7066210,pl:Nowa Wieś (Nasielsk),1952513251,Miasto Nasielsk z parafiami,0,
845,Wizna,ויזנה,Mazowia,MZW,Ziemia Wizka.,MZW_1,233,,,,MZW_WIZNA,"Wizna, Łomża County, Podlaskie Voivodeship, Poland",53.1944253,22.3821445,Tykocin,15,Q2237742,pl:Wizna,3009673849,Parafia Wizka czyli przykachałek do kachału Tykocińskiego należący,0,
846,Grajewo,גרייבו,Mazowia,MZW,Ziemia Wizka.,MZW_1,413,,,,MZW_GRAJEWO,"Grajewo, Grajewo County, Podlaskie Voivodeship, Poland",53.6471559,22.455217,Tykocin,15,Q336204,pl:Grajewo,3088154,Parafia Grajewska alias przykachałek do kachału tegoż należący,0,
847,Szczuczyn,שצ'וצ'ין,Mazowia,MZW,Ziemia Wizka.,MZW_1,473,,,,MZW_SZCZUCZYN,"Szczuczyn, Grajewo County, Podlaskie Voivodeship, Poland",53.5630405,22.2855473,Tykocin,15,Q958747,pl:Szczuczyn (województwo podlaskie),3088161,Parafia Szczucińska alias przykachałek do tegoż kachału Tykocińskiego należący,0,
848,Jedwabne,ידוובנה,Mazowia,MZW,Ziemia Wizka.,MZW_1,387,,,,MZW_JEDWABNE,"Jedwabne, Łomża County, Podlaskie Voivodeship, Poland",53.2852876,22.2999336,Tykocin,15,Q282380,pl:Jedwabne,3092851,Parafia Jedwabińska alias przykachałek do kachału Tykocińskiego należący,0,
850,Stawiski,סטוויסקי,Mazowia,MZW,Ziemia Łomżyńska.,MZW_2,1005,,,,MZW_STAWISKI,"Stawiski, Kolno County, Podlaskie Voivodeship, Poland",53.3798875,22.1546049,Tykocin,15,Q1906278,pl:Stawiski,1754621,Przykachałek Stawiski z parafią swoią do kachału Tykocińskiego należący,0,
851,Zambrow,זמברוב,Mazowia,MZW,Ziemia Łomżyńska.,MZW_2,197,,,,MZW_ZAMBROW,"Zambrów, Zambrów County, Podlaskie Voivodeship, Poland",52.9849941,22.2413857,Tykocin,15,Q145719,pl:Zambrów,3091168,Parafia Zambrowska czyli przykachałek do tegoż kachału należący,0,
852,Jabłoń,יבלון,Mazowia,MZW,Ziemia Łomżyńska.,MZW_2,92,,,,MZW_JABLONNA,"Jabłoń Kościelna, gmina Nowe Piekuty, Wysokie Mazowieckie County, Podlaskie Voivodeship, Poland",52.9195218,22.6494531,Tykocin,15,Q5747229,pl:Jabłoń Kościelna,7058511,Parafia czyli przykachałek Jabłonski do tegoż kachału należący,0,
853,Rudka,רודקה,Mazowia,MZW,Ziemia Łomżyńska.,MZW_2,83,,,,MZW_RUDKA,"Rudka, gmina Rudka, Bielsk County, Podlaskie Voivodeship, 17-123, Poland",52.7229738,22.7300935,Tykocin,15,Q2459325,pl:Rudka (powiat bielski),6900906,Parafia Rudkowska do tegoż kachału należąca,0,
854,Zawady,זאוואדה,Mazowia,MZW,Ziemia Łomżyńska.,MZW_2,105,,,,MZW_ZAWADY,"Zawady, Białystok County, Podlaskie Voivodeship, Poland",53.1561272,22.6623843,Tykocin,15,Q768178,pl:Zawady (gmina Zawady),7041827,Parafia Zawadzka do tegoż kachału należąca,0,
855,Sniadowo,שניאדובה,Mazowia,MZW,Ziemia Łomżyńska.,MZW_2,718,,,,MZW_SNIADOWO,"Śniadowo, Łomża County, Podlaskie Voivodeship, Poland",53.0382065,21.9907814,Tykocin,15,Q1920614,,3009678105,Parafia czyli przykachałek Sniadowski do kachału Tykocińskiego należący,0,
856,Lipniki,ליפניקי,Mazowia,MZW,Ziemia Łomżyńska.,MZW_2,64,,,,MZW_LIPNIKI,"Lipniki, Kolno County, Podlaskie Voivodeship, Poland",53.3980909,21.9991336,Tykocin,15,,,,Parafia Lipnicka czyli przykachałek do tegoż kachału należący,0,
858,Rożan,רוז'אן,Mazowia,MZW,Ziemia Rozanska.,MZW_3,173,,,,MZW_ROZAN,"Różan, Maków County, Masovian Voivodeship, Poland",52.8873011,21.391082,Great Poland,3,Q995141,pl:Różan,3136411,Parafia Rożańska czyli przykachałek do kachału Makowskiego należący,0,
859,Makow,מקוב מזובייצקי,Mazowia,MZW,Ziemia Rozanska.,MZW_3,1279,,,,MZW_MAKOW,"Maków Mazowiecki, Maków County, Masovian Voivodeship, Poland",52.8649695,21.1007246,Great Poland,3,Q983871,pl:Maków Mazowiecki,2676712,Kachał Makowski z parafiami,0,
861,Kałuszyn,קאלושין,Mazowia,MZW,Ziemia Liwska.,MZW_4,566,,,,MZW_KALUSZYN,"Kałuszyn, Mińsk County, Masovian Voivodeship, Poland",52.2067049,21.808426,Wegrow,16,Q987160,pl:Kałuszyn,2994387,Kachał Kałuszynski z parafiami,0,
862,Czyżew,צ'יז'ב,Mazowia,MZW,Ziemia Nurska.,MZW_4,303,,,,MZW_CZYZEWO,"Czyżew, Wysokie Mazowieckie County, Podlaskie Voivodeship, Poland",52.7975103,22.312295,Wegrow,16,Q2355915,pl:Czyżew,3094549,Parafia Czyżewska alias przykachałek do kachału Węgrowskiego należący,0,
863,Zaręby,זארמבי קושצ'יילנה,Mazowia,MZW,Ziemia Nurska.,MZW_4,155,,,,MZW_ZAREBY,"Zaręby Kościelne, Ostrów Mazowiecka County, Masovian Voivodeship, Poland",52.7569762,22.1237289,Wegrow,16,Q2789932,pl:Zaręby Kościelne,31595243,Parafia Zarębska czyli przykachałek do tegoż kachału należący,0,
864,Stoczek,סטוצ'ק,Mazowia,MZW,Ziemia Nurska.,MZW_4,64,,,,MZW_STOCZEK,"Stoczek, Węgrów County, Masovian Voivodeship, Poland",52.5429093,21.9001015,Wegrow,16,Q2695473,pl:Stoczek (powiat węgrowski),31598032,Parafia Stocka czyli przykachałek do kachału Węgrowskiego należący,0,
865,Ostrow,אוסטרוב מזובייצקה,Mazowia,MZW,Ziemia Nurska.,MZW_4,130,,,,MZW_OSTROW,"Ostrów Mazowiecka, Masovian Voivodeship, Poland",52.8024372,21.8950416,Wegrow,16,Q841352,pl:Ostrów Mazowiecka,2998169549,Parafia Ostrowska czyli przykachałek do tegoż kachału należący,0,
866,Wąsowo,וונסובו,Mazowia,MZW,Ziemia Nurska.,MZW_4,131,,,,MZW_WASEWO,"Wąsewo, Ostrów Mazowiecka County, Masovian Voivodeship, Poland",52.8739068,21.6737078,Wegrow,16,Q2187604,pl:Wąsewo (województwo mazowieckie),31596890,Parafia Wąsowska czyli przykachałek do tegoż kachału należący,0,
867,Wolka Brzezinska,וולקא בז׳זינסקא,Mazowia,MZW,Ziemia Nurska.,MZW_4,78,,,,MZW_WOLKABRZEZINSKAL,"Wólka Brzezińska, Ostrów Mazowiecka County, Masovian Voivodeship, Poland",52.7570729,22.0412064,Wegrow,16,,,,Parafia Wolki Brzezinskiej czyli przykachałek do tegoż kachału należący,0,
868,Goworowo,גוברובוה,Mazowia,MZW,Ziemia Nurska.,MZW_4,109,,,,MZW_GOWOROWO,"Goworowo, Ostrołęka County, Masovian Voivodeship, Poland",52.9008357,21.5561782,Tykocin,15,Q5590116,pl:Goworowo (powiat płoński),13650948,"Goworowo, wieś kościelna w ziemi Łomżenskiey w teyże parafii do kachału Tykocinskiego należąca",0,
870,Nowemiasto,נובה מיאסטו על הפיליצה,Rawa,RAW,Ziemia Rawska.,RAW_1,1109,,,,RAW_NOWEMIASTO,"Nowe Miasto nad Pilicą, Masovian Voivodeship, Poland",51.6175744,20.5766449,Lublin,7,Q1019505,pl:Nowe Miasto nad Pilicą,2924824,Kachał Nowomieyski z parafiami,0,
871,Głowno,גלובנו,Rawa,RAW,Ziemia Rawska.,RAW_1,320,,,,RAW_GLOWNO,"Głowno, Łódź Voivodeship, Poland",51.9643,19.71565,Great Poland,3,Q867358,pl:Głowno,2924852,Kachał Głowinski z p.,0,
872,Bielsk,ביאלה ראווסקה,Rawa,RAW,Ziemia Rawska.,RAW_1,164,,,,RAW_BIALA,"Biała Rawska, Łódź Voivodeship, Poland",51.80772,20.47248,Lublin,7,,,,Kachał Bielski z p.,0,
873,Rawa,רווה מזובייצקה,Rawa,RAW,Ziemia Rawska.,RAW_1,68,,,,RAW_RAWA,"Rawa Mazowiecka, Łódź Voivodeship, Poland",51.76623,20.25623,Great Poland,3,Q149059,pl:Rawa Mazowiecka,2925969,Kachał Rawski z p.,0,
875,Sochaczew,סוחאצ'ב,Rawa,RAW,Ziemia Sochaczewska.,RAW_2,1349,,,,RAW_SOCHACZEW,"Sochaczew, Masovian Voivodeship, Poland",52.2293372,20.238359,Great Poland,3,,,,Miasto Sochaczew z wsiami parafialnemi,0,
876,Mszczonow,אמשינוב,Rawa,RAW,Ziemia Sochaczewska.,RAW_2,268,,,,RAW_MSZCZONOW,"Mszczonów, Masovian Voivodeship, Poland",51.982047,20.5216182,Great Poland,3,Q477955,pl:Mszczonów,3093881,Miasto Mszczonow z arendarzami,0,
877,Grodzisk,גרודזיסק,Rawa,RAW,Ziemia Sochaczewska.,RAW_2,157,,,,RAW_GRODZISK,"Grodzisk Mazowiecki, Masovian Voivodeship, Poland",52.1044383,20.6350923,Great Poland,3,Q114570221,pl:Jordanowice (Grodzisk Mazowiecki),9724467298,Miasto Grodzisk,0,
878,Iłowo,אילוב,Rawa,RAW,Ziemia Sochaczewska.,RAW_2,106,,,,RAW_ILOW,"Iłów, Masovian Voivodeship, Poland",52.3391152,20.0275228,Great Poland,3,Q1955466,,3009747757,Miasto Iłowo z wsiami,0,
880,Gostynin,גוסטינין,Rawa,RAW,Ziemia Gostynska.,RAW_3,157,,,,RAW_GOSTYNIN,"Gostynin, Masovian Voivodeship, Poland",52.4293273,19.4619176,Great Poland,3,Q983735,pl:Gostynin,2996883,Parafia Gostynska żydowska,0,
881,Kutno,קוטנו,Rawa,RAW,Ziemia Gostynska.,RAW_3,928,,,,RAW_KUTNO,"Kutno, Łódź Voivodeship, Poland",52.230618,19.364278,Great Poland,3,Q202160,pl:Kutno,7678234,Kachał Kutnowski,0,
882,Gąmbin,גומבין,Rawa,RAW,Ziemia Gostynska.,RAW_3,395,,,,RAW_GABIN,"Gąbin, Masovian Voivodeship, Poland",52.397605,19.7353002,Great Poland,3,Q990808,pl:Gąbin,2714085,Kachał Gąmbinski,0,
883,Zychlin,זיכלין,Rawa,RAW,Ziemia Gostynska.,RAW_3,311,,,,RAW_ZYCHLINJEWISHPARISH,"Żychlin, Łódź Voivodeship, Poland",52.4015966,19.74636041,Great Poland,3,,pl:Żychlin,,Parafia Zychlinska żydowska,0,
885,Łęczyca,לנצ'יצה,Łęczyce,LCZ,,LCZ_1,1067,,,,LCZ_LECZYCAWITHLEASEHOLDERS,"Łęczyca, Łódź Voivodeship, Poland",52.05959,19.19969,Great Poland,3,Q325727,pl:Łęczyca,2929589,Miasto Łęczyca kachalne z arendarzami,0,
886,Strykow,סטריקוב,Łęczyce,LCZ,,LCZ_1,625,,,,LCZ_STRYKOW,"Stryków, Zgierz County, Łódź Voivodeship, Poland",51.9013044,19.6042812,Great Poland,3,Q114093,pl:Stryków,2925966,Miasto Strykow z arendarzami do tegoż,0,
887,Brzeziny,בז'זיני,Łęczyce,LCZ,,LCZ_1,243,,,,LCZ_BRZEZINY,"Brzeziny, Brzeziny County, Łódź Voivodeship, Poland",51.8001397,19.7513808,Great Poland,3,Q324917,pl:Brzeziny,2924825,Miasto Brzeziny z arendarzami do tegoż,0,
888,Ujazd,אויאזד,Łęczyce,LCZ,,LCZ_1,212,,,,LCZ_UJAZD,"Ujazd, Tomaszów Mazowiecki County, Łódź Voivodeship, Poland",51.5995979,19.9211827,Great Poland,3,Q2199861,pl:Ujazd (powiat tomaszowski),15073056,Miasto Ujazd y Inowłodz z arendarzami do tegoż,0,
889,Sobota,סובוטה,Łęczyce,LCZ,,LCZ_1,114,,,,LCZ_SOBOTA,"Sobota, Łowicz County, Łódź Voivodeship, Poland",52.1162759,19.6876485,Great Poland,3,Q7550157,,3009748931,Miasto Sobota z arendarzami do tegoż,0,
890,Bielany,בילאני,Łęczyce,LCZ,,LCZ_1,88,,,,LCZ_BIELAWY,"Bielawy, Łowicz County, Łódź Voivodeship, Poland",52.0760953,19.6559292,Great Poland,3,Q4904438,pl:Bielawy (powiat rawicki),4773795,Miasto Bielany z arendarzami do tegoż,0,
891,Parzęczow,פאז'נצ'ב (פארענטשעוו),Łęczyce,LCZ,,LCZ_1,267,,,,LCZ_PARZECZEW,"Parzęczew, Zgierz County, Łódź Voivodeship, Poland",51.9474313,19.2061351,Great Poland,3,Q985854,pl:Parzęczew (województwo łódzkie),16949409,Miasto Parzęczow do tegoż kachału,0,
892,Piątek,פיונטק,Łęczyce,LCZ,,LCZ_1,139,,,,LCZ_PIATEKPOKRZYWNA,"Piątek, Łęczyca County, Łódź Voivodeship, Poland",52.0688122,19.4797444,Great Poland,3,Q984274,pl:Piątek (województwo łódzkie),5412165,W mieście Piątku Pokrzywna ulica z arendarzami do tegoż kachału Łęczyckiego,0,
893,Krosniewice,קרושנייוויצה,Łęczyce,LCZ,,LCZ_1,79,,,,LCZ_KROSNIEWICE,"Krośniewice, Kutno County, Łódź Voivodeship, Poland",52.25581,19.17067,Great Poland,3,,,,Miasto Krosniewice do tegoż kachału,0,
894,Katow,קאטוב,Łęczyce,LCZ,,LCZ_1,69,,,,LCZ_KALOW,"Kałów, Poddębice County, Łódź Voivodeship, Poland",51.8413986,19.0217889,Great Poland,3,Q2037179,pl:Kałów,31881599,Miasto Katow do tegoż kachału,0,
895,Ryczy wół,,Poznan,PZN,,PZN_1,,,,,PZN_RYCZYWOL,"Ryczywół, gmina Ryczywół, powiat obornicki, województwo wielkopolskie, 64-630, Polska",52.812123,16.836706,Great Poland,3,Q984960,pl:Ryczywół (województwo wielkopolskie),19659251,W mieście Czarnkow z Ryczy wołem,1,3
896,Dublin,,Poznan,PZN,,PZN_1,,,,,PZN_DUBLIN,"Dubin, gmina Jutrosin, Rawicz County, Greater Poland Voivodeship, 63-930, Poland",51.620589,17.145251,Great Poland,3,Q2547975,pl:Dubin,4773797,W mieście Iutrosin communittis z Dublin,1,8
897,Bojanowo,,Poznan,PZN,,PZN_1,,,,,PZN_BOJANOWO,"Bojanowo, gmina Bojanowo, powiat rawicki, województwo wielkopolskie, Polska",51.991848,16.583934,Great Poland,3,Q987012,pl:Bojanowo,2690052,W mieście Leszno z Bojanowem Synagoga,1,10
898,Trzebina,,Krakow,KRK,,KRK_1,,,,,KRK_TRZEBINA,"Trzebinia, gmina Trzebinia, powiat chrzanowski, województwo małopolskie, 32-540, Polska",50.163438,19.471652,Little Poland,6,Q686167,pl:Trzebinia,2550930,Miasta 2. Olkusz i Trzebina z paraf.,1,114
899,Modrzejow,,Krakow,KRK,,KRK_1,,,,,KRK_MODRZEJOW,"Modrzejów, Sosnowiec, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 41-400, Polska",50.2956,19.1547,Little Poland,6,Q11784547,pl:Modrzejów,31901153,Miasta Nr. 2. Będzin i Modrzejow z paraf.,1,116
900,Oksza,,Krakow,KRK,Xięski,KRK_2,,,,,KRK_OKSZA,"Oksa, gmina Oksa, powiat jędrzejowski, województwo świętokrzyskie, Polska",50.729872,20.095076,Little Poland,6,Q1820386,pl:Oksa,6159958,"Miast Nr. 5. Wodzisław, Oksza, Siensko, Proszowice, Słomniki",1,120
901,Siensko,,Krakow,KRK,Xięski,KRK_2,,,,,KRK_SIENSKO,"Sieńsko, gmina Słupia, powiat jędrzejowski, województwo świętokrzyskie, Polska",50.625349,20.058011,Little Poland,6,Q7511825,pl:Sieńsko (województwo świętokrzyskie),6142475,"Miast Nr. 5. Wodzisław, Oksza, Siensko, Proszowice, Słomniki",1,120
902,Proszowice,,Krakow,KRK,Xięski,KRK_2,,,,,KRK_PROSZOWICE,"Proszowice, gmina Proszowice, powiat proszowicki, województwo małopolskie, Polska",50.193180,20.294137,Little Poland,6,Q324880,pl:Proszowice,2775597,"Miast Nr. 5. Wodzisław, Oksza, Siensko, Proszowice, Słomniki",1,120
903,Słomniki,,Krakow,KRK,Xięski,KRK_2,,,,,KRK_SLOMNIKI,"Słomniki, gmina Słomniki, powiat krakowski, województwo małopolskie, 32-090, Polska",50.241933,20.082888,Little Poland,6,Q1281172,pl:Słomniki,2978815,"Miast Nr. 5. Wodzisław, Oksza, Siensko, Proszowice, Słomniki",1,120
904,Kromołow,,Krakow,KRK,Lelowski.,KRK_3,,,,,KRK_KROMOLOW,"Kromołów, Zawiercie, powiat zawierciański, województwo śląskie, Polska",50.494267,19.497862,Little Poland,6,Q11748283,pl:Kromołów,1219085143,Miasta 2. Lelow i Kromołow,1,123
905,Częstochowa,,Krakow,KRK,Lelowski.,KRK_3,,,,,KRK_CZESTOCHOWA,"Częstochówka, Częstochówka-Parkitka, Częstochowa, Silesian Voivodeship, 42-200, Poland",50.818804,19.100938,Little Poland,6,,,3009697203,Miasta 2. Janow y Częstochowa,1,125
906,Ogrodzeniec,,Krakow,KRK,Lelowski.,KRK_3,,,,,KRK_OGRODZENIEC,"Skotnica, Podzamcze, gmina Ogrodzieniec, Zawiercie County, Silesian Voivodeship, 42-440, Poland",50.453475,19.556027,Little Poland,6,,,3009749174,Miasta 2. Pilca y Ogrodzeniec,1,126
907,Mrzygłód,,Krakow,KRK,Lelowski.,KRK_3,,,,,KRK_MRZYGLOD,"Mrzygłód, Myszków, powiat myszkowski, województwo śląskie, Polska",50.542787,19.364344,Little Poland,6,Q11786400,pl:Mrzygłód (Myszków),3009726746,"Miast 4. Żarki, Mrzygłód, Olszsztyn y Włodowice",1,128
908,Olszsztyn,,Krakow,KRK,Lelowski.,KRK_3,,,,,KRK_OLSZSZTYN,"Miejsce Straceń, Olsztyn, gmina Olsztyn, Częstochowa County, Silesian Voivodeship, 42-256, Poland",50.752180,19.269166,Little Poland,6,,,5043307374,"Miast 4. Żarki, Mrzygłód, Olszsztyn y Włodowice",1,128
909,Włodowice,,Krakow,KRK,Lelowski.,KRK_3,,,,,KRK_WLODOWICE,"Włodowice, gmina Włodowice, powiat zawierciański, województwo śląskie, Polska",50.553944,19.456554,Little Poland,6,Q2405929,pl:Włodowice,14409993,"Miast 4. Żarki, Mrzygłód, Olszsztyn y Włodowice",1,128
910,Biała,,Krakow,KRK,Xięstwo Oświecimskie.,KRK_4,,,,,KRK_BIALA,"Biała Wschód, Bielsko-Biała, Silesian Voivodeship, Poland",49.824762,19.055515,Little Poland,6,,,2135674,Miasta 2. Oświecim y Biała,1,131
911,Łosie,,Krakow,KRK,Sandecki,KRK_4,,,,,KRK_LOSIE,"Łosie, gmina Ropa, powiat gorlicki, województwo małopolskie, 38-312, Polska",49.570807,21.089314,Little Poland,6,Q3486793,pl:Łosie (powiat gorlicki),4512930,Kahał Sandecki z paraf.,1,132
912,Lidzbark,,Chełmno,CHLMN,,CHLM_1,,,,,CHLMN_LIDZBARW,"Lidzbark, gmina Lidzbark, powiat działdowski, województwo warmińsko-mazurskie, 13-230, Polska",53.262613,19.823827,Great Poland,3,Q1005464,pl:Lidzbark,1449512,W parafii Wlewskiey pod Lidzbarkiem,1,228
913,Rogoźno,,Chełmno,CHLMN,,CHLM_1,,,,,CHLMN_ROGOZNO,"Rogóźno, gmina Rogóźno, powiat grudziądzki, województwo kujawsko-pomorskie, 86-318, Polska",53.535935,18.928704,Great Poland,3,Q984807,pl:Rogóźno (województwo kujawsko-pomorskie),692621460,W parafii Szemruckiey w Ekonom. Rogozi.,1,229
914,Lidzbark,,Chełmno,CHLMN,,CHLM_1,,,,,CHLMN_LIDZBARC,"Lidzbark, gmina Lidzbark, powiat działdowski, województwo warmińsko-mazurskie, 13-230, Polska",53.261403,19.831001,Great Poland,3,Q1005464,pl:Lidzbark,1449512,W parafii Cyborskiey y Lidzbarskiey,1,230
915,Owidz,,Pomorenia,PMR,,PMR_1,,,,,PMR_OWIDZ,"Owidz, gmina Starogard Gdański, Starogard County, Pomeranian Voivodeship, Poland",53.952218,18.567944,Great Poland,3,Q7114796,pl:Owidz,19421773,"Kolincz, Owidz y Barchnowy w powiecie Tczewskim",1,233
916,Barchnowy,,Pomorenia,PMR,,PMR_1,,,,,PMR_BARCHNOWY,"Barchnowy, gmina Starogard Gdański, Starogard County, Pomeranian Voivodeship, 83-211, Poland",53.939970,18.590946,Great Poland,3,Q2510270,pl:Barchnowy,13686900,"Kolincz, Owidz y Barchnowy w powiecie Tczewskim",1,233
917,Klonowka,,Pomorenia,PMR,,PMR_1,,,,,PMR_KLONOWKA,"Klonówka, gmina Starogard Gdański, powiat starogardzki, województwo pomorskie, Polska",53.965443,18.645513,Great Poland,3,Q6421338,pl:Klonówka (województwo pomorskie),13683641,Mosty do Klonowki w tymże powiecie,1,234
918,Odry,,Pomorenia,PMR,,PMR_1,,,,,PMR_ODRY,"Odry, gmina Czersk, Chojnice County, Pomeranian Voivodeship, Poland",53.890874,18.019373,Great Poland,3,Q493918,pl:Odry (wieś),7623484,Woytal seu Odry w tymże powiecie,1,235
919,Lendyk,,Pomorenia,PMR,,PMR_1,,,,,PMR_LENDYK,"Zimna Kawa, Smuszewo, Przymuszewo, gmina Brusy, Chojnice County, Pomeranian Voivodeship, 89-634, Poland",54.003175,17.675114,Great Poland,3,Q8072157,pl:Zimna Kawa,3009669666,Przedmieście Człuchowskie y wieś Lendyk,1,236
920,Linsk,,Pomorenia,PMR,,PMR_1,,,,,PMR_LINSK,"Lińsk-Wybudowanie, Lińsk, gmina Śliwice, Tuchola County, Kuyavian-Pomeranian Voivodeship, 89-530, Poland",53.688123,18.140597,Great Poland,3,,,3009664845,Podzamcze Tucholskie y wieś Linsk,1,244
921,Mirachow,,Pomorenia,PMR,,PMR_1,,,,,PMR_MIRACHOW,"Cegielnia, Mirachowo, gmina Kartuzy, Kartuzy County, Pomeranian Voivodeship, 83-329, Poland",54.394392,18.031599,Great Poland,3,,,3009662242,Kosnica wieś w powiecie Mirachow,1,246
922,Heiligenbrun,,Pomorenia,PMR,,PMR_1,,,,,PMR_HEILIGENBRUN,"Wielka Olszynka, Olszynka, Gdansk, Gdańsk, Pomeranian Voivodeship, 80-759, Poland",54.3300,18.6700,Great Poland,3,,,11404466265,"Langforty, Heiligenbrun, w powiecie Gdańskim",1,247
923,Wielki Komor,,Pomorenia,PMR,,PMR_1,,,,,PMR_WIELKIKOMOR,"Prądki, Wielki Komorsk, gmina Warlubie, Świecie County, Kuyavian-Pomeranian Voivodeship, Poland",53.586348,18.671261,Great Poland,3,,,3009667359,W Osiecznie vel w Wielkim Komorze,1,253
924,Fulsztyn,,Rus,RUS,Ziemia Przemyska.,RUS_2,,,,,RUS_FULSZTYN,"Skelivka, Khyriv Urban Hromada, Sambir Raion, Lviv Oblast, 82052, Ukraine",49.5470,22.9540,Przemsyl,12,Q4421801,pl:Skeliwka (obwód lwowski),337555637,Synagoga miasta Łaszek y Fulsztyna,1,315
925,Jabłonow,,Rus,RUS,Trembowolski.,RUS_6,,,,,RUS_JABLONOWCH,"Yabluniv, Kopychyntsi Urban Hromada, Chortkiv Raion, Ternopil Oblast, 48265, Ukraine",49.143420,25.844030,Rus,14,Q4535857,pl:Jabłonów (obwód tarnopolski),3167680,Miasto Suchostaw czyli Jabłonow z w. p.,1,377
